item_hash,call_id,descrição_original,descrição_retornada_pelo_llm,descrição_expandida,descricao_machine_learning,categoria,racional,ground_truth_categoria,modelo,temperatura_usada,prompt_version_key,target_run_id,batch_size
0e338af947e35a72395588172b88464082a1acdd87d899a7199bf500c5c64268,f8027edc-8ec6-4599-9572-bb5413bbe17a,CHOC TAB GAROTO TALENTO LEITE AVELA 85G,CHOC TAB GAROTO TALENTO LEITE AVELA 85G,Chocolate em Barra Garoto Talento Leite Avelã 85 Gramas,chocolate em barra garoto talento leite avela 85 gramas,chocolate,"O produto é chocolate em barra da marca Garoto, do tipo Talento com sabor de Leite e Avelã. 'TAB' foi expandido para 'Barra'.",chocolate,gemma3,1.0,v1,DRI_L0size10_Nc10_Seed52,10
35ca12f3bb8256a91b36f5620f9d53355a16d35f43a32342c36d757395862f27,f8027edc-8ec6-4599-9572-bb5413bbe17a,LIMP M-USO VEJA EXPLOSAO PERF 500ML FRESCOR VIOLET,LIMP M-USO VEJA EXPLOSAO PERF 500ML FRESCOR VIOLET,Detergente Líquido Veja Explosão Perfume Frescor Violeta 500 Mililitros,detergente liquido veja explosao perfume frescor violeta 500 mililitros,lava roupa,"O produto é detergente líquido da marca Veja, do tipo Explosão com perfume Frescor Violeta. 'M-USO' foi expandido para 'Detergente Líquido'.",multiuso,gemma3,1.0,v1,DRI_L0size10_Nc10_Seed52,10
b9969a920dd1d3f805c947ed228efdfbde51087f3964a101bc007e58b117ad38,f8027edc-8ec6-4599-9572-bb5413bbe17a,"LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","Detergente Tixan Ype 4 Quilogramas, Pó Concentrado Primaveira","detergente tixan ype 4 quilogramas, po concentrado primaveira",lava roupa,"O produto é detergente líquido da marca Tixan, do tipo Ype com Pó Concentrado Primaveira.",lava roupas,gemma3,1.0,v1,DRI_L0size10_Nc10_Seed52,10
7c9cbe38ec62007a953917fe64698fd0a5aaa3950bfa5c11b3e40c3c6302b71a,f8027edc-8ec6-4599-9572-bb5413bbe17a,BEB LACT UHT VIGOR 250ML DOCE LEITE,BEB LACT UHT VIGOR 250ML DOCE LEITE,"Leite UHT Lactuht Vigor 250 Mililitros, Doce Leite","leite uht lactuht vigor 250 mililitros, doce leite",leite,"O produto é leite UHT da marca Lactuht, com sabor de Doce Leite.",bebida lactea,gemma3,1.0,v1,DRI_L0size10_Nc10_Seed52,10
70627d639cb52d3e4ccf9497e8c2acc5650182e58f94e7aaa8d9706c97a85d9d,f8027edc-8ec6-4599-9572-bb5413bbe17a,DESOD AERO NIVEA FEM DRY FRESH 150ML,DESOD AERO NIVEA FEM DRY FRESH 150ML,Desodorante Aerosol Nivea Feminino Dry Fresh 150 Mililitros,desodorante aerosol nivea feminino dry fresh 150 mililitros,desodorante,"O produto é desodorante aerosol da marca Nivea, do tipo Feminino com fragrância Dry Fresh.",desodorante,gemma3,1.0,v1,DRI_L0size10_Nc10_Seed52,10
f4e75b82d1f34777d63484477512c38053cb83754059580d4cc5223930c08416,f8027edc-8ec6-4599-9572-bb5413bbe17a,AMIDO MILHO YOKI                PCT 500G,AMIDO MILHO YOKI                PCT 500G,Amido de Milho Yokis Pacote 500 Gramas,amido de milho yokis pacote 500 gramas,amido,"O produto é amido de milho da marca Yokis, em Pacote de 500 gramas.",amido de milho,gemma3,1.0,v1,DRI_L0size10_Nc10_Seed52,10
1c10278f862b80cf9ce44f7ceb1c100e9870ab87d4e0a8dd5902d6f4970075da,0ef8410a-9a79-4b01-8952-b57eb2df0a56,OVO PASCOA LACTA AO LEITE BATMAN 166G,OVO PASCOA LACTA AO LEITE BATMAN 166G,Ovo de Páscoa Lacta Ao Leite Batman 166 Gramas,ovo de pascoa lacta ao leite batman 166 gramas,ovos páscoa,O produto é um ovo de Páscoa. 'PASCOA' foi capitalizado e 'LACTA AO LEITE' foi simplificado para 'Lacta Ao Leite'. A categoria 'ovos páscoa' é a mais adequada.,ovo de pascoa,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
b8fb6ca6ba0f210b9e24ab0ed447500ce9a8e5ea7fa8d2be20f2ce3f10161aaa,0ef8410a-9a79-4b01-8952-b57eb2df0a56,REQUEIJAO LIGHT CREM CATUPIRY CP 200G,REQUEIJAO LIGHT CREM CATUPIRY CP 200G,Requeijão Light Crem Catupiry Caixa Plástica 200 Gramas,requeijao light crem catupiry caixa plastica 200 gramas,requeijão,"O produto é requeijão light. 'LIGHT CREM' foi expandido para 'Light Crem', e a categoria 'requeijão' é a mais adequada.",requeijao,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
2b7b1546766a04d5df13bad175c897480465eaece4903e846a6c3eb92e0bbb6d,0ef8410a-9a79-4b01-8952-b57eb2df0a56,BISC LEITE MALTADO PIRAQUE 85G RECH CHOC AVELA,BISC LEITE MALTADO PIRAQUE 85G RECH CHOC AVELA,Biscoito Leite Maltado Piraque 85 Gramas Recarga Chocolate Avela,biscoito leite maltado piraque 85 gramas recarga chocolate avela,biscoitos,"O produto é um biscoito leite-maltado. 'RECH' foi expandido para 'Recarga', e 'CHOC AVELA' foi simplificado para 'Chocolate Avela'. A categoria 'biscoitos' é a mais adequada.",biscoito,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
848e8a963cfea4ba9d61c2606b2fc606c5fb33cf332f0fe374992ff7565f3088,0ef8410a-9a79-4b01-8952-b57eb2df0a56,MOLHO TOM HEINZ ESP SC 340G BOLONHESA,MOLHO TOM HEINZ ESP SC 340G BOLONHESA,Molho de Tomate Heinz Especial Supercor 340 Gramas Bolonhesa,molho de tomate heinz especial supercor 340 gramas bolonhesa,molhos e cremes,"O produto é um molho de tomate. 'MOLHO TOM HEINZ ESP SC' foi expandido, e a categoria 'molhos e cremes' é a mais adequada.",molho de tomate,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
6478b7fd1fe0cf5c13f61c88635b3ecb702f9db3846512b5ca1e67d8f1e22d14,0ef8410a-9a79-4b01-8952-b57eb2df0a56,CHOC TAB GAROTO TALENTO LEITE AVELA 85G,CHOC TAB GAROTO TALENTO LEITE AVELA 85G,Chocalho Garoto Talent Leite Avela 85 Gramas,chocalho garoto talent leite avela 85 gramas,chocolates e chocalhos,"O produto é um chocalho. 'CHOC TAB' foi expandido para 'Chocalho', e 'LEITE AVELA' foi simplificado para 'Leite Avela'. A categoria 'chocolates e chocalhos' é a mais adequada.",chocolate,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
79bec255cd1aebe6ca0226fc4d870393fa4d19a63d589ddb5d342d29390a7758,0ef8410a-9a79-4b01-8952-b57eb2df0a56,LIMP M-USO VEJA EXPLOSAO PERF 500ML FRESCOR VIOLET,LIMP M-USO VEJA EXPLOSAO PERF 500ML FRESCOR VIOLET,Limpeza Multiuso Veja Explosão Perfeição Perfumada 500 Mililitros Frescor Violeta,limpeza multiuso veja explosao perfeicao perfumada 500 mililitros frescor violeta,limpeza multiuso,"O produto é um limpa-múltiplos. 'LIMP M-USO VEJA EXPLOSAO PERF' foi expandido, e a categoria 'limpeza multiuso' é a mais adequada.",multiuso,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
06856198e0fdee86e9ade6a5b76c2142421f7f803bc630f88f3bc4d1d853decd,0ef8410a-9a79-4b01-8952-b57eb2df0a56,"LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA",Lava-Roupas Tixan Ype Caixa de 4 Quilogramas Pote Grande 3.6 Quilogramas Concentrado Primavera,lava-roupas tixan ype caixa de 4 quilogramas pote grande 3.6 quilogramas concentrado primavera,lava roupas,"O produto é um lava-roupa. 'LAVA ROUPA TIXAN YPE' foi expandido, e a categoria 'lava roupas' é a mais adequada.",lava roupas,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
06dd9066947aa86efcdc983efded1580c249c693b6d932ca587faa2c632abdca,0ef8410a-9a79-4b01-8952-b57eb2df0a56,BEB LACT UHT VIGOR 250ML DOCE LEITE,BEB LACT UHT VIGOR 250ML DOCE LEITE,Laticínio Uht Vigor 250 Mililitros Doce Leite,laticinio uht vigor 250 mililitros doce leite,leite condensado,"O produto é um laticínio UHT. 'BEB LACT UHT VIGOR' foi expandido, e a categoria 'leite condensado' é a mais adequada.",bebida lactea,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
58c3db2d7b32c5b90ccccc93234ea404ce3213e21c648dcc922d6409945966b4,0ef8410a-9a79-4b01-8952-b57eb2df0a56,DESOD AERO NIVEA FEM DRY FRESH 150ML,DESOD AERO NIVEA FEM DRY FRESH 150ML,Desodorante Aerossol Nivea Feminino Dry Fresh 150 Mililitros,desodorante aerossol nivea feminino dry fresh 150 mililitros,desodorantes,"O produto é um desodorante. 'DESOD AERO NIVEA FEM DRY FRESH' foi expandido, e a categoria 'desodorantes' é a mais adequada.",desodorante,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
59f52512d66ebb8208d0263a2a6c83c048cbccd4dfabbbcb332ed10abc4c5e3f,0ef8410a-9a79-4b01-8952-b57eb2df0a56,AMIDO MILHO YOKI                PCT 500G,AMIDO MILHO YOKI                PCT 500G,Amido de Milho Yoki Pacote 500 Gramas,amido de milho yoki pacote 500 gramas,amidos e farinhas,"O produto é um amido de milho. 'AMIDO MILHO YOKI PCT' foi expandido, e a categoria 'amidos e farinhas' é a mais adequada.",amido de milho,qwen2.5,1.0,v1,DRI_L0size10_Nc10_Seed52,10
cbfdd6ee96a878f7da785ae9dbfbe33facefc3aa2f853f5eefd1675f4476bf69,45956540-0a50-4809-866f-dd06cc390b5f,OVO PASCOA LACTA AO LEITE BATMAN 166G,OVO PASCOA LACTA AO LEITE BATMAN 166G,Ovo de Páscoa Lacta ao Leite Batman 166 Gramas,ovo de pascoa lacta ao leite batman 166 gramas,ovo de pascoa,O produto é um ovo de páscoa da marca Lacta. A categoria 'ovo de pascoa' é a mais apropriada. 'G' foi expandido para 'Gramas'.,ovo de pascoa,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
47082e243443026155c76daafc74cfdd8d6abd9573781fde1d4e08ab5351e47f,45956540-0a50-4809-866f-dd06cc390b5f,REQUEIJAO LIGHT CREM CATUPIRY CP 200G,REQUEIJAO LIGHT CREM CATUPIRY CP 200G,Requeijão Light Cremoso Catupiry 200 Gramas,requeijao light cremoso catupiry 200 gramas,queijo cremoso,O produto é um requeijão cremoso light da marca Catupiry. A categoria 'queijo cremoso' é a mais apropriada. 'G' foi expandido para 'Gramas'.,requeijao,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
bf4f4c5e15232e5f2b315bdf17d077a9374d4be3cc56372664d979d0f6ab62e5,45956540-0a50-4809-866f-dd06cc390b5f,BISC LEITE MALTADO PIRAQUE 85G RECH CHOC AVELA,BISC LEITE MALTADO PIRAQUE 85G RECH CHOC AVELA,Biscoito Leite Maltado Piraquê 85 Gramas Recheado Chocolate com Avelã,biscoito leite maltado piraque 85 gramas recheado chocolate com avela,biscoito,"O produto é um biscoito recheado. 'BISC' foi expandido para 'Biscoito', 'RECH' para 'Recheado', 'CHOC' para 'Chocolate', e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.",biscoito,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
53d1c1e06903fd555ddcb7941d9d8d860562351c2fa3a10372d575ba7787ab7b,45956540-0a50-4809-866f-dd06cc390b5f,MOLHO TOM HEINZ ESP SC 340G BOLONHESA,MOLHO TOM HEINZ ESP SC 340G BOLONHESA,Molho de Tomate Heinz Espesso 340 Gramas Bolonhesa,molho de tomate heinz espesso 340 gramas bolonhesa,molho de tomate,"O produto é um molho de tomate da marca Heinz. 'TOM' foi expandido para 'Tomate', 'ESP' para 'Espesso', e 'G' para 'Gramas'. A categoria 'molho de tomate' é a mais adequada.",molho de tomate,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
d019b2664b96788373eb023bcb120a4c9b72c72473469355246170c3229ac8a5,45956540-0a50-4809-866f-dd06cc390b5f,CHOC TAB GAROTO TALENTO LEITE AVELA 85G,CHOC TAB GAROTO TALENTO LEITE AVELA 85G,Chocolate em Tablete Garoto Talento Leite com Avelã 85 Gramas,chocolate em tablete garoto talento leite com avela 85 gramas,chocolate,"O produto é um chocolate da marca Garoto. 'CHOC' foi expandido para 'Chocolate', 'TAB' para 'Tablete', e 'G' para 'Gramas'. A categoria 'chocolate' é a mais adequada.",chocolate,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
98a04c43c0b26fde808c701b845b61b4ee89cdb5e14e9d108e55c0f4b3a2e9bf,45956540-0a50-4809-866f-dd06cc390b5f,LIMP M-USO VEJA EXPLOSAO PERF 500ML FRESCOR VIOLET,LIMP M-USO VEJA EXPLOSAO PERF 500ML FRESCOR VIOLET,Limpeza Multiuso Veja Explosão Perfeita 500 Mililitros Frescor Violeta,limpeza multiuso veja explosao perfeita 500 mililitros frescor violeta,multiuso,"O produto é um produto de limpeza multiuso da marca Veja. 'M-USO' foi expandido para 'Multiuso', 'PERF' para 'Perfeita', e 'ML' para 'Mililitros'. A categoria 'multiuso' é a mais adequada.",multiuso,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
e9ad07831acce97fd22b8de6e3231af00cd1aa664c1f5a3c5794f904b8fd31fa,45956540-0a50-4809-866f-dd06cc390b5f,"LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","Lava Roupa Tixan Ype 4 Quilogramas Pacote 3,6 Quilogramas Pó Concentrado Primavera","lava roupa tixan ype 4 quilogramas pacote 3,6 quilogramas po concentrado primavera",lava roupas,"O produto é um lava-roupas da marca Tixan. 'KG' foi expandido para 'Quilogramas', 'PO' para 'Pó', 'CONC' para 'Concentrado'. A categoria 'lava roupas' é a mais adequada.",lava roupas,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
7146e3a82e84629ae1f6758b17b31e44d84368563cd3cd26837ce312b87b64e4,45956540-0a50-4809-866f-dd06cc390b5f,BEB LACT UHT VIGOR 250ML DOCE LEITE,BEB LACT UHT VIGOR 250ML DOCE LEITE,Bebida Láctea UHT Vigor 250 Mililitros Doce de Leite,bebida lactea uht vigor 250 mililitros doce de leite,bebida lactea,"O produto é uma bebida láctea da marca Vigor. 'BEB LACT' foi expandido para 'Bebida Láctea', 'ML' para 'Mililitros'. A categoria 'bebida lactea' é a mais adequada.",bebida lactea,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
bc93433992385016c9ee396078dd76150173805e29b5124c50e8f4f5b4415f39,45956540-0a50-4809-866f-dd06cc390b5f,DESOD AERO NIVEA FEM DRY FRESH 150ML,DESOD AERO NIVEA FEM DRY FRESH 150ML,Desodorante Aero Nivea Feminino Dry Fresh 150 Mililitros,desodorante aero nivea feminino dry fresh 150 mililitros,_RARE_,Não há categoria adequada na lista. 'ML' foi expandido para 'Mililitros'.,desodorante,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
3b46af32f108ea3619daff40112912a968aeff2dbea8debbc96784141d7f18f8,45956540-0a50-4809-866f-dd06cc390b5f,AMIDO MILHO YOKI                PCT 500G,AMIDO MILHO YOKI                PCT 500G,Amido de Milho Yoki Pacote 500 Gramas,amido de milho yoki pacote 500 gramas,amido de milho,O produto é amido de milho da marca Yoki. 'PCT' foi expandido para 'Pacote' e 'G' para 'Gramas'. A categoria 'amido de milho' é a mais adequada.,amido de milho,gemini-1.5-flash-latest,1.0,v1,DRI_L0size10_Nc10_Seed52,10
58edaaa471c372329cb6184fe60023a2386df4ccf5fa395543c7bff91b092903,9c084df3-8aa2-43c5-8ae7-cc722116eee4,OVO PASCOA LACTA AO LEITE BATMAN 166G,OVO PASCOA LACTA AO LEITE BATMAN 166G,Ovo de Páscoa Lacta ao Leite Batman 166 Gramas,ovo de pascoa lacta ao leite batman 166 gramas,_RARE_,"O produto é um ovo de chocolate. Não há uma categoria específica apropriada entre as listadas, então foi classificado como '_RARE_'.",ovo de pascoa,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
d3a3b82bfa78a40752204cd4746a5427b3f69344b4d928c6fa0cc46fa2f1a79e,9c084df3-8aa2-43c5-8ae7-cc722116eee4,REQUEIJAO LIGHT CREM CATUPIRY CP 200G,REQUEIJAO LIGHT CREM CATUPIRY CP 200G,Requeijão Light Cremoso Catupiry Copo 200 Gramas,requeijao light cremoso catupiry copo 200 gramas,requeijao,O produto é um requeijão cremoso. 'LIGHT' foi expandido e a categoria 'requeijao' é a mais adequada.,requeijao,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
d26219e3f5e986d4b4e8da2180ca8345b27dad04c3d37a9bd00e0ea146387988,9c084df3-8aa2-43c5-8ae7-cc722116eee4,BISC LEITE MALTADO PIRAQUE 85G RECH CHOC AVELA,BISC LEITE MALTADO PIRAQUE 85G RECH CHOC AVELA,Biscoito Leite Maltado Piraquê 85 Gramas Recheio Chocolate Avelã,biscoito leite maltado piraque 85 gramas recheio chocolate avela,biscoito,O produto é um biscoito recheado. 'BISC' foi expandido e a categoria 'biscoito' é a correta.,biscoito,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
6c97ab3ea5565078a2ac0954f96325819dd066fcc1866447a5052295f1395327,9c084df3-8aa2-43c5-8ae7-cc722116eee4,MOLHO TOM HEINZ ESP SC 340G BOLONHESA,MOLHO TOM HEINZ ESP SC 340G BOLONHESA,Molho de Tomate Heinz Espessante Sólido 340 Gramas Bolonhesa,molho de tomate heinz espessante solido 340 gramas bolonhesa,_RARE_,"O produto é um molho de tomate. Assim como o item 1, não há uma categoria específica para este produto, portanto é classificado como '_RARE_'.",molho de tomate,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
845351c08f6dee514a4b025c99ef006d6dea6ed7fbf7d615b6ce2112a0962683,9c084df3-8aa2-43c5-8ae7-cc722116eee4,CHOC TAB GAROTO TALENTO LEITE AVELA 85G,CHOC TAB GAROTO TALENTO LEITE AVELA 85G,Chocolate ao Leite Talento Garoto Avelã 85 Gramas,chocolate ao leite talento garoto avela 85 gramas,chocolate,O produto é um chocolate. A descrição foi normalizada e a categoria 'chocolate' é a mais precisa.,chocolate,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
acc1fe06749c5d42d3df3290e4ae984fb47cfa213a44e5f5fc1cdf1a17c4c052,9c084df3-8aa2-43c5-8ae7-cc722116eee4,LIMP M-USO VEJA EXPLOSAO PERF 500ML FRESCOR VIOLET,LIMP M-USO VEJA EXPLOSAO PERF 500ML FRESCOR VIOLET,Limpa Multiuso Veja Explosão Perfumada 500 Mililitros Frescor Violet,limpa multiuso veja explosao perfumada 500 mililitros frescor violet,produto de limpeza domestica,O produto é um limpa multiuso. O tipo foi identificado e a categoria 'produto de limpeza domestica' é a mais apropriada.,multiuso,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
dcffd82a66b936705bea8c8d0e56b401183342b71336967bd3c759bc99efa8e9,9c084df3-8aa2-43c5-8ae7-cc722116eee4,"LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA","Lava Roupas Tixan Ypê 4 Quilograma para 3,6 Quilogramas em Pó Concentrado Primavera","lava roupas tixan ype 4 quilograma para 3,6 quilogramas em po concentrado primavera",lava roupas,O produto é um detergente em pó para lavar roupas. As abreviações foram expandidas e a categoria 'lava roupas' é a mais correta.,lava roupas,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
2531d957bde4453d1da883c567338291ec896999cbfdb00166a002d35b7bd4aa,9c084df3-8aa2-43c5-8ae7-cc722116eee4,BEB LACT UHT VIGOR 250ML DOCE LEITE,BEB LACT UHT VIGOR 250ML DOCE LEITE,Bebida Láctea UHT Vigor 250 Mililitros Doce de Leite,bebida lactea uht vigor 250 mililitros doce de leite,outra bebida,"O produto é uma bebida láctea. Ele não se encaixa exatamente em outra categoria, por isso foi classificado como 'outra bebida'.",bebida lactea,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
57fe20c692d46168a1d7080405d794b98114ec9a5feff73d4cc524dfac348ea8,9c084df3-8aa2-43c5-8ae7-cc722116eee4,DESOD AERO NIVEA FEM DRY FRESH 150ML,DESOD AERO NIVEA FEM DRY FRESH 150ML,Desodorante Aerosol Nivea Feminino Dry Fresh 150 Mililitros,desodorante aerosol nivea feminino dry fresh 150 mililitros,desodorante,O produto é um desodorante aerosol. A categoria 'desodorante' é a mais adequada.,desodorante,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
91b83517f842ec1893816c5f2a12c9550dc3672a948ed778198db21cf5ee35a3,9c084df3-8aa2-43c5-8ae7-cc722116eee4,AMIDO MILHO YOKI                PCT 500G,AMIDO MILHO YOKI PCT 500G,Amido de Milho Yoki Pacote 500 Gramas,amido de milho yoki pacote 500 gramas,amido de milho,O produto é amido de milho. 'PCT' foi expandido para 'Pacote' e a categoria 'amido de milho' é a mais precisa.,amido de milho,gpt-4o-mini,1.0,v1,DRI_L0size10_Nc10_Seed52,10
8bcb8c8771f12838ad057d9939a1072b4edd1d2fdbfd642d82924554795d507a,d068b3a9-af7e-41b8-9dfd-91f4096ca1f4,CR QUEIJO TIROLEZ M FRESCAL 200G-PT LIGHT,CR QUEIJO TIROLEZ M FRESCAL 200G-PT LIGHT,Queijo Tipo Floresta Branco Frescal 200g - PT Light,queijo tipo floresta branco frescal 200g - pt light,queijo,"O produto é queijo tipo Floresta Branco Frescal. 'CR' foi expandido para 'Queijo', 'PT' para 'PT Light' e a categoria 'queijo' é a mais adequada.",queijo,gemma3,0.0,v1,DRI_L0size250_Nc119_Seed292,10
0d90c89a7fa3c8d9d7a16ff54f0f53f64d6b49b811a7dd87f08c8a9d38986242,d068b3a9-af7e-41b8-9dfd-91f4096ca1f4,ALFACE CRESPA ROXA ORG.VIVA BEM AV   1UN,ALFACE CRESPA ROXA ORG.VIVA BEM AV   1UN,Alface Crespa Roxa Org.Viva Bem 1 Unidade,alface crespa roxa org.viva bem 1 unidade,alface,O produto é alface Crespa Roxa. 'ORG.VIVA BEM' foi expandido e '1UN' para '1 Unidade'. A categoria 'alface' é a mais apropriada.,alface,gemma3,0.0,v1,DRI_L0size250_Nc119_Seed292,10
9661b4f844c67e46119f4479bc0709ebc7756e584a33230c7ea0397e8187bb5f,d068b3a9-af7e-41b8-9dfd-91f4096ca1f4,COLOMBA BAUDUCCO MINI CX 100G FRUTAS CRIST,COLOMBA BAUDUCCO MINI CX 100G FRUTAS CRIST,Colomba Bauducco Mini Caixa 100g Frutas Cristal,colomba bauducco mini caixa 100g frutas cristal,colomba,O produto é colomba Bauducco Mini. 'CX' foi expandido para 'Caixa' e a categoria 'colomba' é a mais adequada.,panificacao pascoa,gemma3,0.0,v1,DRI_L0size250_Nc119_Seed292,10
7376fa9e4ae2f061c67bb7ac369b1293980ec92daff80738a6c56976eaa9b659,d068b3a9-af7e-41b8-9dfd-91f4096ca1f4,SOPAO MAGGI 150G MENOS SODIO CARNE C/LEG,SOPAO MAGGI 150G MENOS SODIO CARNE C/LEG,Sopa Maggi 150g Menos Sódio Carne com Legumes,sopa maggi 150g menos sodio carne com legumes,sopa,O produto é sopa Maggi Menos Sódio com Carne e Legumes. 'C/LEG' foi expandido para 'com Legumes'. A categoria 'sopa' é a mais adequada.,preparo para sopa,gemma3,0.0,v1,DRI_L0size250_Nc119_Seed292,10
0c8b8b1959aa7c60eef020a56632b466a9a3ce7df9d84f8e639b19c3de571ac4,d068b3a9-af7e-41b8-9dfd-91f4096ca1f4,"KIT TIRA M VANISH GEL CRST WHITE 1,2L UN","KIT TIRA M VANISH GEL CRST WHITE 1,2L UN","Kit Tira Manchas Vanish Gel Cristal 1,2L Unidade","kit tira manchas vanish gel cristal 1,2l unidade",limpeza,"O produto é um kit de limpeza Vanish Gel Cristal. 'KIT' foi expandido para 'Kit', 'TIRA M' para 'Tira Manchas' e 'UN' para 'Unidade'. A categoria 'limpeza' é a mais adequada.",outro produto de limpeza domestica,gemma3,0.0,v1,DRI_L0size250_Nc119_Seed292,10
7ef1638b7b42b60d23974468aa2325a0902ab9175a00731524fe878819d810b7,d068b3a9-af7e-41b8-9dfd-91f4096ca1f4,REQUEIJAO CREM CANTO DE MINAS TRAD 400g,REQUEIJAO CREM CANTO DE MINAS TRAD 400g,Requeijão Cremoso Canto de Minas Tradicional 400g,requeijao cremoso canto de minas tradicional 400g,queijo cremoso,O produto é requeijão cremoso Canto de Minas. 'CREM' foi expandido para 'Cremoso' e a categoria 'queijo cremoso' é a mais adequada.,requeijao,gemma3,0.0,v1,DRI_L0size250_Nc119_Seed292,10
e0d00ffc715154ccb8c48cde7c9e32187f259ef9b2a40f52b5c89f319df441d2,d068b3a9-af7e-41b8-9dfd-91f4096ca1f4,CREAM CHEESE PORTO ALEGRE CREME QJO 300G,CREAM CHEESE PORTO ALEGRE CREME QJO 300G,Cream Cheese Porto Alegre Creme Queijo 300g,cream cheese porto alegre creme queijo 300g,queijo cremoso,O produto é cream cheese Porto Alegre. 'CREME QJO' foi expandido para 'Creme Queijo' e a categoria 'queijo cremoso' é a mais adequada.,queijo cremoso,gemma3,0.0,v1,DRI_L0size250_Nc119_Seed292,10
