run_id,l0_target_size,selection_order_in_l0,original_index,text_sample,true_label_sample,assigned_semantic_cluster_id,selection_reason_code,selection_score_value
DRI_L0size250_Nc119_Seed292,250,17,85367,BOLINHO ANA MARIA 70G GOTAS CHOCOLATE,padaria e confeitaria industrializado,0,intra_novelty_relevance,0.2482966492321085
DRI_L0size250_Nc119_Seed292,250,18,19166,REFRIGERANTE FANTA LARANJA PET 2.5l,refrigerante,0,intra_novelty_relevance,0.24359335118909534
DRI_L0size250_Nc119_Seed292,250,19,109850,KETCHUP HEINZ BACON e CEBOLA TB 397G,ketchup,0,intra_novelty_relevance,0.23907510188125042
DRI_L0size250_Nc119_Seed292,250,20,88067,IOGURTE VIGOR 3 GRAOS MANG/MAR. GF  180G,iogurte,0,intra_novelty_relevance,0.23706303226277692
DRI_L0size250_Nc119_Seed292,250,21,159899,LAMP ELET KIAN LED A-60 BIVOLT 9W 6.5K,lampada,0,intra_novelty_relevance,0.23463686617747403
DRI_L0size250_Nc119_Seed292,250,22,20431,DEO AER MONANGE 90G FLOR LAVANDA,desodorante,0,intra_novelty_relevance,0.23074607033183206
DRI_L0size250_Nc119_Seed292,250,23,36727,GRANOLA MAE TERRA 800G S/ACUC FRUTAS E MEL,granola,0,intra_novelty_relevance,0.2264314961109091
DRI_L0size250_Nc119_Seed292,250,24,173923,TORRADA VISCONTI TRAD SALGAD 120G(CESTA),torrada,0,intra_novelty_relevance,0.2207059772562156
DRI_L0size250_Nc119_Seed292,250,25,130818,DES SECAR ORIG KIDS AZUL 80G,desumidificador,0,intra_novelty_relevance,0.21338840400848552
DRI_L0size250_Nc119_Seed292,250,26,158574,REFR GUARANA ACAI VIEIRA ROSSI 350ML,suco pronto,0,intra_novelty_relevance,0.20725382072281412
DRI_L0size250_Nc119_Seed292,250,27,13535,"BEBIDA LACT YOPRO 25g HIG 250ML, M BAUN",bebida lactea,0,intra_novelty_relevance,0.20394316752209515
DRI_L0size250_Nc119_Seed292,250,28,74364,PETIT SUISSE DANONINHO 480G-BJ BANANA/MOR/MACA,iogurte,0,intra_novelty_relevance,0.1982610790149992
DRI_L0size250_Nc119_Seed292,250,29,119753,VELA PERF CIGANA VOTIVA SORT,vela,0,intra_novelty_relevance,0.18563707513086042
DRI_L0size250_Nc119_Seed292,250,30,127626,TEMP TEMPERALLE PIMENTA MOIDA PRETA 20g,tempero pronto,0,intra_novelty_relevance,0.18243871229728087
DRI_L0size250_Nc119_Seed292,250,31,2666,ODORIZ BOM AR C.SPRAY LAV REF 12ML L3/P2,oleo vegetal,0,intra_novelty_relevance,0.1789592269571091
DRI_L0size250_Nc119_Seed292,250,32,1185,PALMITO PUPUNHA INT BONDUELLE VD 270G,palmito,0,intra_novelty_relevance,0.175162676490824
DRI_L0size250_Nc119_Seed292,250,33,101928,COUVE MANTEIGA HIDROPONICA CAJURU UND,couve,0,intra_novelty_relevance,0.1702612360607009
DRI_L0size250_Nc119_Seed292,250,34,77010,"ALI INF NESTLE 170G, GALINHA/LEGUMES",alimento pronto de bebe,0,intra_novelty_relevance,0.16750740751250576
DRI_L0size250_Nc119_Seed292,250,35,146708,SOPA INST VONO 17G MAND/CEB/SALSA,preparo para sopa,0,intra_novelty_relevance,0.16277502989769474
DRI_L0size250_Nc119_Seed292,250,36,65019,TALHER INOX TRAMONT IPANEMA UNID PRETO,talher,0,intra_novelty_relevance,0.16096573140370574
DRI_L0size250_Nc119_Seed292,250,37,20479,51 ICE LATA GIN TONICA 269ML,bebida mista,0,intra_novelty_relevance,0.16005352431094014
DRI_L0size250_Nc119_Seed292,250,38,9874,GELEIA MOCOTO ARISCO TP 220G T FRUT,geleia de mocoto,0,intra_novelty_relevance,0.15518399101517774
DRI_L0size250_Nc119_Seed292,250,39,156303,CJ TACA CRISTAL VINHO 6PC 580ML CRFH HO2,taca,0,intra_novelty_relevance,0.15233775679629408
DRI_L0size250_Nc119_Seed292,250,40,19408,DEO ROLL REXONA 50ML MASC ANTIBAC FRESH,desodorante,0,intra_novelty_relevance,0.15214264041427522
DRI_L0size250_Nc119_Seed292,250,41,111819,FILE PEITO FGO BIG FRANGO TEMPD KG GRANEL,carne de ave,1,first_relevance,1.8699032366519293
DRI_L0size250_Nc119_Seed292,250,42,104902,MINI BOLO SEVEN BOYS 35G CHOCOLATE,padaria e confeitaria industrializado,2,first_relevance,1.2691316003987214
DRI_L0size250_Nc119_Seed292,250,43,117741,VH CHI CASIL D.DIABLO RES 750ML TTO CAB SAUV,vinho importado,3,first_relevance,1.9852479316253606
DRI_L0size250_Nc119_Seed292,250,44,122536,CHOC TAB TALENTO RECH COOKIES GAROTO 90G,chocolate,4,first_relevance,1.3832437822753887
DRI_L0size250_Nc119_Seed292,250,45,171032,CHOC LACTA BCO BR 80G LAKA OREO,chocolate,4,intra_novelty_relevance,0.3296245933137842
DRI_L0size250_Nc119_Seed292,250,46,17558,CHOC NESTLE ALPINO DARK MILK 41  SMO 85G,chocolate,4,intra_novelty_relevance,0.26595682429987916
DRI_L0size250_Nc119_Seed292,250,47,77191,CHOC HERSHEYS 82G-TA 40  CACAU M-AMARGO,chocolate,4,intra_novelty_relevance,0.20666640218227142
DRI_L0size250_Nc119_Seed292,250,48,16562,BOLINHO BAUDUCCO GOTAS CHOC 40G,padaria e confeitaria industrializado,4,intra_novelty_relevance,0.14519248752938316
DRI_L0size250_Nc119_Seed292,250,49,2338,CHOC WAFER KIT KAT 34.6G COOKIE CR MOMEN,chocolate,4,intra_novelty_relevance,0.12918191746842334
DRI_L0size250_Nc119_Seed292,250,50,12019,CHOC BARRA MILKA 100G ALPINE WHITE,chocolate,4,intra_novelty_relevance,0.12439677766329177
DRI_L0size250_Nc119_Seed292,250,51,100845,BATATA FRITA OND RUFFLES ELMA CHIPS  40G,aperitivo,5,first_relevance,1.3656472969725066
DRI_L0size250_Nc119_Seed292,250,52,75606,BATATA PALHA EX.FINA CEB SALSA YOKI 100G,vegetal em palha,5,intra_novelty_relevance,0.32736994949987797
DRI_L0size250_Nc119_Seed292,250,53,148327,BATATA LISA LAYS SOUR CREAM     PE   80G,aperitivo,5,intra_novelty_relevance,0.18186339483271807
DRI_L0size250_Nc119_Seed292,250,54,8440,PAO FORMA PULLMAN 450G GRAOS CAST 100 INTEGRAL,padaria e confeitaria industrializado,6,first_relevance,1.2770146506888442
DRI_L0size250_Nc119_Seed292,250,55,50374,PAO AUSTRALIANO WICKBOLD 500G DO FORNO INTEG,padaria e confeitaria industrializado,6,intra_novelty_relevance,0.15523997038206894
DRI_L0size250_Nc119_Seed292,250,56,139431,QA PAO DE ALHO COM QUEIJO BOL 300G,padaria e confeitaria industrializado,6,intra_novelty_relevance,0.11584762489595161
DRI_L0size250_Nc119_Seed292,250,57,145325,PAD PAO HOT DOG G BOYS C/GERG KG,padaria e confeitaria fresca,6,intra_novelty_relevance,0.11356509562615354
DRI_L0size250_Nc119_Seed292,250,58,23581,PAO QJO CONG TRAD SABOR MINAS 400G,massa de pao de queijo,6,intra_novelty_relevance,0.10081273937418471
DRI_L0size250_Nc119_Seed292,250,59,88948,BEB ALC MISTA SKOL BEATS SENSES LT 269ML,bebida mista,7,first_relevance,2.315077663612135
DRI_L0size250_Nc119_Seed292,250,60,54240,BISC RECH DOCE DE LEITE MARILAN 90G,biscoito,8,first_relevance,1.2952361811904822
DRI_L0size250_Nc119_Seed292,250,61,125866,BISC PIRAQUE CREAM CRACKER AGUA/SAL 184G,biscoito,8,intra_novelty_relevance,0.2770746996610801
DRI_L0size250_Nc119_Seed292,250,62,37201,BISC BAUDUCCO WAFER CHOCOLATE PCT 140G,biscoito,8,intra_novelty_relevance,0.24158964804131472
DRI_L0size250_Nc119_Seed292,250,63,136998,BISC MAIZENA INT VITARELLA PC 350G,biscoito,8,intra_novelty_relevance,0.17443495517895322
DRI_L0size250_Nc119_Seed292,250,64,30091,BISC SALG CLUB SOCIAL 80G CROSTINI TOMATE E SALSA,biscoito,8,intra_novelty_relevance,0.16773594455661506
DRI_L0size250_Nc119_Seed292,250,65,69142,BISC NESTLE 126G BONO RECHEIO MORANGO,biscoito,8,intra_novelty_relevance,0.13165943864220553
DRI_L0size250_Nc119_Seed292,250,66,63175,BISC COOKIE NEST NESFIT 60G CACAU AVEIA MEL,biscoito,8,intra_novelty_relevance,0.11002157385068113
DRI_L0size250_Nc119_Seed292,250,67,57533,"BISC RICHESTER AMORI WAF 100g, BAUNILHA",biscoito,8,intra_novelty_relevance,0.10281464411398597
DRI_L0size250_Nc119_Seed292,250,68,54832,BISC AMANT EDWIGES COOKIES PEPPA LT 100G,biscoito,8,intra_novelty_relevance,0.07287669067318145
DRI_L0size250_Nc119_Seed292,250,69,49352,BISC ISABELA TORTINHAS MOUSSE 130G DOCE LEITE,biscoito,8,intra_novelty_relevance,0.07267468855620224
DRI_L0size250_Nc119_Seed292,250,70,74089,"SABAO PO TIXAN YPE SCH 4KG, MACIEZ, .",lava roupas,9,first_relevance,1.370746916577512
DRI_L0size250_Nc119_Seed292,250,71,137550,PAPEL HIG NEVE TOQUE FD 30M L12P11 NEUTRO,papel higienico,10,first_relevance,2.2163336663662068
DRI_L0size250_Nc119_Seed292,250,72,151886,SAB BARRA ANTIBAC PROTEX CARVAO 85G 6UN,sabonete,11,first_relevance,1.7919006523072436
DRI_L0size250_Nc119_Seed292,250,73,83597,AGUA MINERAL CRYSTAL S/GAS PET 1.5L,agua,12,first_relevance,1.881545934370171
DRI_L0size250_Nc119_Seed292,250,74,31940,AGUA DE COCO KERO-COCO          TP 200ML,agua de coco,13,first_relevance,1.7747407422428285
DRI_L0size250_Nc119_Seed292,250,75,89027,REFRIG COCA COLA 2L FANTA LARANJA 2L PET,refrigerante,14,first_relevance,1.9808147719126792
DRI_L0size250_Nc119_Seed292,250,76,19518,REFRIG GUARANA ZERO ANTARCTICA LT 350ML,refrigerante,14,intra_novelty_relevance,0.38100584720960273
DRI_L0size250_Nc119_Seed292,250,77,93596,MANTEIGA DANONE EXTRA S/SAL PT 200g,manteiga,15,first_relevance,1.7490212015676234
DRI_L0size250_Nc119_Seed292,250,78,25092,LEITE UHT SEMI DESN PAULISTA ORIG TP 1L,leite,16,first_relevance,1.6363089575044405
DRI_L0size250_Nc119_Seed292,250,79,86281,LEITE L V MOLICO DESNATADO Z/LAC 1LT,leite,16,intra_novelty_relevance,0.25915061343440754
DRI_L0size250_Nc119_Seed292,250,80,96490,CREME LEITE PIRACANJUBA ZERO LACT 200g,queijo,16,intra_novelty_relevance,0.2160489989341924
DRI_L0size250_Nc119_Seed292,250,81,84747,DESOD AERO FEM REXONA POWDER DRY 150ML,desodorante,17,first_relevance,1.8339621942852493
DRI_L0size250_Nc119_Seed292,250,82,88969,DEO AER NIVEA 150ML MEN DERMA PROT CLINICAL,desodorante,17,intra_novelty_relevance,0.668665660860091
DRI_L0size250_Nc119_Seed292,250,83,32937,"DESOD DOVE ROLL ON MASC 50ML, CLEAN COMF",desodorante,17,intra_novelty_relevance,0.4297723782098535
DRI_L0size250_Nc119_Seed292,250,84,65570,CALDO TAB MAGGI 57G MENOS SODIO GALINHA,caldo industrializado,18,first_relevance,1.7264562017168659
DRI_L0size250_Nc119_Seed292,250,85,75553,MOLHO SAKURA AJI-NO-SHOYU       FC 150ML,molho shoyu,19,first_relevance,1.327766780357675
DRI_L0size250_Nc119_Seed292,250,86,46305,ALIM GATO FRISKIES PERU AO MOLHO 85G,alimento pet,19,intra_novelty_relevance,0.24511600620512997
DRI_L0size250_Nc119_Seed292,250,87,134849,FILE PEITO FGO SADIA CONG IQF PCT 1kg,carne de ave,20,first_relevance,2.2555070240812234
DRI_L0size250_Nc119_Seed292,250,88,487,ABS HIG INTIMUS GEL NOT SECA C/ABAS  C/8,absorvente,21,first_relevance,1.7483244552924375
DRI_L0size250_Nc119_Seed292,250,89,158513,OVO PASCOA LACTA AO LEITE BATMAN 166G,ovo de pascoa,22,first_relevance,1.4356154425325134
DRI_L0size250_Nc119_Seed292,250,90,146404,OVO PASC ARCOR UNICORN CHOC BRANCO 100G,ovo de pascoa,22,intra_novelty_relevance,0.2800967633739866
DRI_L0size250_Nc119_Seed292,250,91,162065,CR DENT COLGATE T ACAO XTRA WHITE D41RM 70g,creme dental,23,first_relevance,1.684420166155334
DRI_L0size250_Nc119_Seed292,250,92,127676,CR DENTAL SORRISO 90G C/3 FRESH HORTELA,creme dental,23,intra_novelty_relevance,0.4399698874394691
DRI_L0size250_Nc119_Seed292,250,93,26257,BISC.MABEL 350G ROSQUINHA COCO,biscoito,24,first_relevance,1.3358903951056182
DRI_L0size250_Nc119_Seed292,250,94,165098,COCO RALADO FINO UMIDO COPRA 100G ADOCADO,derivados do coco seco,24,intra_novelty_relevance,0.39696212517944307
DRI_L0size250_Nc119_Seed292,250,95,54146,SUCO DEL VALLE NECTAR TP 1L  UVA S ACUC,suco pronto,25,first_relevance,1.9678125904913424
DRI_L0size250_Nc119_Seed292,250,96,35837,MAC INST YAKISSOBA NISSIN LAMEN 500G,macarrao,26,first_relevance,1.7220175106842757
DRI_L0size250_Nc119_Seed292,250,97,77221,MACARRAO SEMOLA RENATA 500GR C/OVOS LINGUINE,macarrao,26,intra_novelty_relevance,0.6732097519852408
DRI_L0size250_Nc119_Seed292,250,98,37980,IOG.GREGO VIGOR 540G ULTRACR.NAT. MORANGO,iogurte,27,first_relevance,1.4449794177813167
DRI_L0size250_Nc119_Seed292,250,99,28836,IOG LIQ DANONE 170G-GF MOR,iogurte,27,intra_novelty_relevance,0.3925539405980885
DRI_L0size250_Nc119_Seed292,250,100,62328,IOG BATAVO PENSE ZERO 100G-CP PED MOR,iogurte,27,intra_novelty_relevance,0.23353345185893248
DRI_L0size250_Nc119_Seed292,250,101,53612,IOG POLPA NESTLE 510G MORANGO VIT FRUTAS,iogurte,27,intra_novelty_relevance,0.1610304017017013
DRI_L0size250_Nc119_Seed292,250,102,31446,IOG DESN Z/LAC NESFIT 850G FRUT VER/AVEI,iogurte,27,intra_novelty_relevance,0.14202155331888694
DRI_L0size250_Nc119_Seed292,250,103,69236,LEITE FERM ACTIVIA LIQ GF AMEIXA 800g,leite fermentado,28,first_relevance,1.8763027882490273
DRI_L0size250_Nc119_Seed292,250,104,174291,ESC DENT ORAL B IND E.SOFT C/2 FIO DENTAL,escova de dentes,29,first_relevance,1.686883412898116
DRI_L0size250_Nc119_Seed292,250,105,87020,DESINF PINHO SOL M USO LAVANDA 500ML,desinfetante,30,first_relevance,1.4365183887789985
DRI_L0size250_Nc119_Seed292,250,106,151032,"CHA PRON LEAO ICE TEA 1,5L PET PESSEGO",cha pronto,31,first_relevance,2.198143554365838
DRI_L0size250_Nc119_Seed292,250,107,17663,LIMP M.USO DESENG L.LIMO X14 VEJA 500ML OF ESP,multiuso,32,first_relevance,2.066676686037693
DRI_L0size250_Nc119_Seed292,250,108,96415,LIMP AJAX PERF LAVANDA 1L 20 GTS,multiuso,32,intra_novelty_relevance,0.31871680386416473
DRI_L0size250_Nc119_Seed292,250,109,14173,FARINHA TRIGO DONA BENTA 1KG C/FERM ESP,farinha de trigo,33,first_relevance,1.5507485115057527
DRI_L0size250_Nc119_Seed292,250,110,67331,ARROZ PARB TIO JOAO T1 5KG,arroz,34,first_relevance,1.7902218938720345
DRI_L0size250_Nc119_Seed292,250,111,100823,ARROZ AGULH PRATO FINO 1KG TP1,arroz,34,intra_novelty_relevance,0.4849565203566152
DRI_L0size250_Nc119_Seed292,250,112,171687,ACHOC PO NESCAU 730G SC ACT GO C/2 GTS 1 LATA,achocolatado,35,first_relevance,1.4647281467467286
DRI_L0size250_Nc119_Seed292,250,113,155905,"LAV ROUP PO BRILHANTE LIMP TOTAL SACHET 5,6kg",lava roupas,35,intra_novelty_relevance,0.24989075624161847
DRI_L0size250_Nc119_Seed292,250,114,91957,REFRES EM PO MID LARANJA DOCE 20G,refrigerante,35,intra_novelty_relevance,0.24341531272819458
DRI_L0size250_Nc119_Seed292,250,115,126130,CHOC TAB LACTA PC 80G AO LEITE,chocolate,36,first_relevance,1.9025973369005251
DRI_L0size250_Nc119_Seed292,250,116,80517,SACO LIXO DOVER-ROLL 50L 30UN-RL PTO SUPER FORTE,saco de lixo,37,first_relevance,2.161371195683739
DRI_L0size250_Nc119_Seed292,250,117,33900,AGUA TONICA SCHWEPPES PET 1.5L,agua tonica,38,first_relevance,1.3248290579084085
DRI_L0size250_Nc119_Seed292,250,118,67985,AGUA SANITARIA CLORO ATIVO YPE 1L,agua sanitaria,38,intra_novelty_relevance,0.3660889564544552
DRI_L0size250_Nc119_Seed292,250,119,28515,BISC.WAFER BONO 110G RECH.CHOC. PCT,biscoito,39,first_relevance,1.7401289746859478
DRI_L0size250_Nc119_Seed292,250,120,142795,BISC.COOKIES NESTLE 60G NEGRESCO CHOC.GOTAS BAUN,biscoito,39,intra_novelty_relevance,0.19503571168438621
DRI_L0size250_Nc119_Seed292,250,121,131395,"LAVA ROUPA TIXAN YPE 4KG PG3,6KG PO CONC PRIMAVERA",lava roupas,40,first_relevance,1.9328047358254228
DRI_L0size250_Nc119_Seed292,250,122,160887,LAVA ROUPAS LIQ.OMO 3L M.ACAO LAV.PERFEITA,lava roupas,40,intra_novelty_relevance,0.5701364436416376
DRI_L0size250_Nc119_Seed292,250,123,143172,ALCOOL COPERALCOOL 46 INPM 1L,alcool,41,first_relevance,1.404331577157604
DRI_L0size250_Nc119_Seed292,250,124,79577,SUCO DEL VALLE NECTAR 200ML  LARANJA,suco pronto,42,first_relevance,1.6140813997685037
DRI_L0size250_Nc119_Seed292,250,125,55631,SUCO MISTO 100  TIAL 1L-TP INTEG GOIABA/MACA,suco pronto,42,intra_novelty_relevance,0.4812621559866784
DRI_L0size250_Nc119_Seed292,250,126,60032,CERV BRAHMA DUPLO MALTE TRIGO SLEEK LT 350ml,cerveja,43,first_relevance,1.3964019109177053
DRI_L0size250_Nc119_Seed292,250,127,13807,CERVEJA EISENBAHN 355ML LN PILSEN,cerveja,43,intra_novelty_relevance,1.0691242038737614
DRI_L0size250_Nc119_Seed292,250,128,31396,CERVEJA HEINEKEN 330ML ZERO ALCOOL LAGER PURO MALT,cerveja,43,intra_novelty_relevance,0.40800611578945095
DRI_L0size250_Nc119_Seed292,250,129,81525,CERV BADEN BADEN GF 600ML IPA,cerveja,43,intra_novelty_relevance,0.3372781191376961
DRI_L0size250_Nc119_Seed292,250,130,43538,CERV LAGER STELLA ARTOIS LATA 473ML,cerveja,43,intra_novelty_relevance,0.2164731902786805
DRI_L0size250_Nc119_Seed292,250,131,49706,SAB LIQ ANTIBAC PROTEX ERVA DOC RF 200ML,sabonete,44,first_relevance,1.8378482949047847
DRI_L0size250_Nc119_Seed292,250,132,169068,LAVA LOUCA LIQ YPE CLEAR CARE 500ml,detergente,45,first_relevance,1.9315081383004387
DRI_L0size250_Nc119_Seed292,250,133,84142,FEIJAO CARIOCA T1 BROTO LEGAL 1KG,feijao,46,first_relevance,1.7557481065053795
DRI_L0size250_Nc119_Seed292,250,134,90095,INSET SBP AERO 360ML SUAVE ANTI AEDES AEGYPTI,inseticida,47,first_relevance,1.534069587067678
DRI_L0size250_Nc119_Seed292,250,135,24218,UVA BRAVIS PRETA S/SEMENTE BDJ 500G,uva,48,first_relevance,1.2677564689321226
DRI_L0size250_Nc119_Seed292,250,136,76980,FAROFA PRONTA YOKI MAND PC 1KG TRADICIONAL,farofa pronta,48,intra_novelty_relevance,0.45060616070822446
DRI_L0size250_Nc119_Seed292,250,137,132637,ERVA MATE MAZUTTI 1KG MOIDA GROSSA NATIVA A VACUO,erva mate,48,intra_novelty_relevance,0.20231746661748934
DRI_L0size250_Nc119_Seed292,250,138,51513,CANJICA CALDO BOM BRANCA        PCT 400G,canjica,48,intra_novelty_relevance,0.1836149369432308
DRI_L0size250_Nc119_Seed292,250,139,116064,GOMA PRON TAPIOCA KISABOR 500G HIDR,tapioca,48,intra_novelty_relevance,0.16949226625949815
DRI_L0size250_Nc119_Seed292,250,140,8941,"AMAC ROUPA CONC DOWNY 1,5L-FR BRISA VERAO",amaciante,49,first_relevance,1.8886923002655516
DRI_L0size250_Nc119_Seed292,250,141,84355,AMAC.ROUP.CONC.COMFORT 1L PURO CUIDADO,amaciante,49,intra_novelty_relevance,0.3171054647752632
DRI_L0size250_Nc119_Seed292,250,142,86486,BEB A BASE SOJA ADES UVA 1L,bebida de soja,50,first_relevance,2.051189517059242
DRI_L0size250_Nc119_Seed292,250,143,136996,CAFE NESCAFE SOLUVEL SC 50G TRADICAO FORTE,cafe,51,first_relevance,1.3955044844661721
DRI_L0size250_Nc119_Seed292,250,144,84985,"CAFE PILAO 500G VACUO TORR/MOIDO, EXPRES",cafe,51,intra_novelty_relevance,0.41184229874818
DRI_L0size250_Nc119_Seed292,250,145,145761,CAFE PO 3 CORACOES VAC PC 250G EXT FORT,cafe,51,intra_novelty_relevance,0.3659107844783825
DRI_L0size250_Nc119_Seed292,250,146,60290,CAPS NESCAFE DOLCE GUSTO 100G AU LAIT DESNA C/10,cafe,51,intra_novelty_relevance,0.32196165973923674
DRI_L0size250_Nc119_Seed292,250,147,24159,BEB LACTEA YOPRO 250ML C/15G PROTEI MORANGO Z/LAC,bebida lactea,52,first_relevance,1.5627156030869807
DRI_L0size250_Nc119_Seed292,250,148,163680,BEB LACT FERM BATAVO MOR COCO 540G,iogurte,52,intra_novelty_relevance,0.305481555476919
DRI_L0size250_Nc119_Seed292,250,149,66638,VIN CHIL OLAS D-SUR 750ML- ROSE CABERNET SAUVIG,vinho importado,53,first_relevance,1.3334237501179405
DRI_L0size250_Nc119_Seed292,250,150,136649,VINHO ARG CRUZ DEL SUR MER MALBEC TTO 3l,vinho importado,53,intra_novelty_relevance,0.3495479725699067
DRI_L0size250_Nc119_Seed292,250,151,56528,QUEIJO AURORA KG MUSSARELA PECA,queijo,54,first_relevance,1.1616798445379475
DRI_L0size250_Nc119_Seed292,250,152,82395,BIFE CONTRA FILE EMB FAMILIAR CRFO KG,carne bovina,54,intra_novelty_relevance,0.1546578094151106
DRI_L0size250_Nc119_Seed292,250,153,164740,RG COXAO MOLE FORA VACUO RESF KG,carne bovina,54,intra_novelty_relevance,0.13762184687126022
DRI_L0size250_Nc119_Seed292,250,154,94124,QJ MUCARELA IMP FAT KG,queijo,54,intra_novelty_relevance,0.13451693181042182
DRI_L0size250_Nc119_Seed292,250,155,48342,MELAO AMARELO NAC GNEL KG,melao,54,intra_novelty_relevance,0.11132503115666764
DRI_L0size250_Nc119_Seed292,250,156,163210,QJO MINAS FRESCAL TIROLEZ KG,queijo,54,intra_novelty_relevance,0.10084153124387538
DRI_L0size250_Nc119_Seed292,250,157,36207,CARNE SUIN COSTELA GRANEL MF KG,carne suina,54,intra_novelty_relevance,0.09408303146810407
DRI_L0size250_Nc119_Seed292,250,158,73104,NECTAR MISTO MAGUARY LIGHT 1L-TP PESSEGO,suco pronto,55,first_relevance,1.347732462239875
DRI_L0size250_Nc119_Seed292,250,159,61761,LIMP CONC L.PESADA AJAX FRESH 1L CARVAO  HORTELA,multiuso,55,intra_novelty_relevance,0.26130487352761445
DRI_L0size250_Nc119_Seed292,250,160,166341,LASANHA BOLONHESA MASSA LEVE 600G,lasanha congelada,56,first_relevance,1.3080497303307774
DRI_L0size250_Nc119_Seed292,250,161,112374,ORG AVEIA QUAKER FLOCOS FINOS 170G,aveia e seus derivados,57,first_relevance,2.037521497098776
DRI_L0size250_Nc119_Seed292,250,162,70460,MARGARINA QUALY CREM PT 500G S/SAL,margarina,58,first_relevance,1.5025936591712405
DRI_L0size250_Nc119_Seed292,250,163,175100,SH SEDA 325ML-FR LISO PERFEITO,shampoo,59,first_relevance,1.3772330997128366
DRI_L0size250_Nc119_Seed292,250,164,144174,SHAMPOO CLEAR MEN 2X1 GT 70ML   FC 400ML,shampoo,59,intra_novelty_relevance,0.9052192399923813
DRI_L0size250_Nc119_Seed292,250,165,165774,CONDIM KITANO CANELA CHINA 20G-PC CASCA,canela,60,first_relevance,1.8927682478144545
DRI_L0size250_Nc119_Seed292,250,166,77487,PIZZA CONG SADIA LOMBO REQ MUSS 460G,pizza congelada,61,first_relevance,1.5852031705220386
DRI_L0size250_Nc119_Seed292,250,167,25416,MILHO PIPOCA YOKI PREMIUM PC 500G,milho para pipoca,62,first_relevance,1.626713095780954
DRI_L0size250_Nc119_Seed292,250,168,81942,LEITE PO INTEGRAL INST ITAMBE LT 400g,leite em po,63,first_relevance,1.7862064598480267
DRI_L0size250_Nc119_Seed292,250,169,165791,ALIM P/ GATOS WHISKAS AD CARNE JELLY SACHE 85g,alimento pet,64,first_relevance,1.7874769934888624
DRI_L0size250_Nc119_Seed292,250,170,99941,RACAO P/CAES DOG CHOW FGO/CARN,alimento pet,64,intra_novelty_relevance,0.9953260919860669
DRI_L0size250_Nc119_Seed292,250,171,152022,KIT SALG DORITOS 140G 50PC DESC 2UN QUEIJO NACHO,aperitivo,65,first_relevance,0.8212159950949354
DRI_L0size250_Nc119_Seed292,250,172,54132,FRALDA PAMPERS PANTS MEGA XG C/32,fralda,65,intra_novelty_relevance,0.7681946230799442
DRI_L0size250_Nc119_Seed292,250,173,162442,APAR BARB BIC COMFORT 3 P NORM L4P3 UN,aparelho de barbear e depilatorio,65,intra_novelty_relevance,0.6253817150748364
DRI_L0size250_Nc119_Seed292,250,174,117360,ESPONJA ACO YPE ASSOLAN 45g C/8 10  DESC,esponja,65,intra_novelty_relevance,0.5316234724501581
DRI_L0size250_Nc119_Seed292,250,175,162287,AP BARBEAR GILLETTE PRESTOBARBA C2 LAM ULTRA GRIP,aparelho de barbear e depilatorio,65,intra_novelty_relevance,0.5203727006058393
DRI_L0size250_Nc119_Seed292,250,176,84873,FDA.HUGGIES TRIPLA PROT.C.66 XXG HIPER,fralda,65,intra_novelty_relevance,0.3797298777911685
DRI_L0size250_Nc119_Seed292,250,177,116041,GUARD PAPEL LIPS FD PQ C/50,guardanapo,65,intra_novelty_relevance,0.3727202966603289
DRI_L0size250_Nc119_Seed292,250,178,140003,"SALGADINHO TRIGO TORCIDA 38g, CHURRASCO",aperitivo,65,intra_novelty_relevance,0.31745085484962965
